pl_name,pl_bmasse,pl_rade,pl_orbper,pl_eqt,st_mass,st_rad,st_teff
"Kepler-102 e",4.70000000,2.17000000,16.14569940000,590.00,0.803000,0.724000,4909.00
"Kepler-1427 b",,1.10000000,0.96897237600,,1.010000,1.010000,5793.00
"Kepler-749 b",,3.10000000,17.31716585000,,0.790000,0.750000,5009.00
"Kepler-443 b",,2.33000000,177.66930000000,,0.738000,0.706000,4723.00
"Kepler-458 c",,4.20000000,20.74028413000,,1.150000,2.215620,6117.21
"K2-131 b",7.90000000,1.69000000,0.36930380000,2223.00,0.803000,0.759500,5120.00
"Kepler-92 b",64.30000000,3.51000000,13.74900000000,,1.210000,1.700000,
"Kepler-542 b",,1.57000000,13.14497566000,,0.930000,0.900000,5526.00
"Kepler-716 c",,1.39281536,3.96999000000,,0.830000,0.742183,5012.00
"Kepler-1634 b",,3.19000000,374.87623900000,,0.920000,0.890000,5474.00
"Kepler-929 b",,1.11000000,0.92103213500,,1.010000,1.020000,5869.00
"Kepler-287 b",,2.33000000,20.34219900000,,,1.032000,5806.00
"K2-32 c",8.10000000,3.13400000,20.66093000000,634.00,0.830000,0.860000,5271.00
"Kepler-718 b",,16.56000000,2.05234990500,,1.180000,1.300000,6191.00
"TOI-942 b",,3.89000000,4.32421000000,,0.822000,0.894000,
"TOI-2104 b",,1.52898127,5.90437045700,,,0.723757,4856.13
"Kepler-1838 b",,1.66049425,12.14680004000,,1.187000,1.963000,5877.00
"Kepler-1503 b",,2.27000000,96.16987000000,,0.770000,0.740000,5069.00
"K2-183 b",,1.10000000,0.46928500000,,,0.870000,5482.00
"Kepler-150 e",,3.12000000,30.82655700000,,,0.939000,5560.00
"Kepler-710 b",,1.88000000,4.34728552700,,0.940000,0.910000,5611.00
"Kepler-327 c",,1.03000000,5.21233300000,,,0.492000,3799.00
"ZTF J1230-2655 b",7024.00779470,13.78704626,0.23597766000,,0.646000,0.012300,10000.00
"Kepler-329 c",,1.93000000,18.68473700000,,,0.523000,4257.00
"Kepler-1994 b",,0.51000000,4.61225043000,1032.00,0.932000,0.961000,5495.00
"Kepler-1615 b",,2.06000000,47.31261920000,,1.040000,1.050000,5865.00
"Kepler-646 b",,1.99000000,15.87364565000,,0.930000,0.910000,5634.00
"Kepler-435 b",266.97000000,22.31000000,8.60015360000,1729.00,1.538000,3.210000,6161.00
"K2-272 b",,3.13000000,14.45367560000,747.00,0.860000,0.830000,5397.00
"Kepler-314 b",,0.83000000,2.46106900000,,,0.950000,5378.00
"K2-138 f",1.63000000,2.90400000,12.75758000000,,0.935000,0.863000,5356.30
"Kepler-139 d",4.65807623,1.69500000,7.30569992200,,1.078000,,
"HIP 116454 b",9.70000000,2.46900000,9.10041570000,753.20,0.800000,0.758000,5048.00
"TOI-1750 b",,2.78943837,11.33727129656,,,0.768675,4683.75
"TOI-3837 b",187.51876013,10.87271128,11.88865000000,1178.00,0.890000,1.200000,5905.00
"Kepler-966 b",,4.13000000,99.74762200000,,1.020000,1.020000,5840.00
"TOI-172 b",1722.63860000,10.81668500,9.47725000000,1198.00,1.128000,1.777000,5645.00
"TOI-1533 c",36.60000000,7.50000000,8.06379260000,,0.880000,0.849000,5146.00
"Kepler-292 c",,1.47000000,3.71533500000,,,0.826000,5299.00
"Kepler-207 b",,1.57000000,1.61186500000,,,1.588000,5920.00
"WASP-79 b",270.15414595,17.14974047,3.66239200000,1716.20,1.390000,1.510000,6600.00
"HD 21749 c",3.70000000,0.89200000,7.78993000000,701.00,0.730000,0.695000,4640.00
"Kepler-193 b",,2.39000000,11.38848000000,,,1.147000,6335.00
"TIC 237913194 b",617.22586000,12.52045300,15.16886500000,974.00,1.026000,1.088000,5788.00
"HATS-27 b",168.44990000,16.81350000,4.63703800000,1659.00,1.415000,1.740000,6438.00
"K2-72 c",,1.16000000,15.18903400000,,0.271365,0.330989,3360.47
"Kepler-1093 b",,1.95000000,25.08246260000,,1.130000,1.200000,6166.00
"Kepler-1576 b",,1.04000000,6.98471973000,,1.050000,1.060000,5876.00
"KOI-351 e",,2.66000000,91.93913000000,,1.200000,1.200000,6080.00
"2MASS J12073346-3932539 b",1652.70771640,15.69257298,,1163.00,,,
"Kepler-1724 b",,2.83677238,6.45442009000,,1.016000,0.943000,6092.00
"Kepler-11 g",25.00000000,3.33000000,118.38070000000,,0.961000,1.065000,5663.00
"Kepler-1537 b",,1.18000000,1.44445379800,,0.810000,0.770000,5079.00
"Kepler-1736 b",,3.87658560,37.81029892000,,0.976000,0.973000,6085.00
"Kepler-372 b",,1.36000000,6.84969200000,,,1.137000,6509.00
"Kepler-1428 b",,1.64000000,10.67607169000,,1.280000,1.360000,6184.00
"Kepler-1669 b",,2.78043818,9.51216000000,,0.670000,0.714145,4303.00
"K2-164 b",,3.24925008,17.35506600000,,1.180894,2.196069,5791.00
"Kepler-259 b",,2.80000000,8.11531700000,,,0.898000,5938.00
"Kepler-244 b",,2.76000000,4.31179200000,,,0.803000,5554.00
"Kepler-630 b",,3.18000000,161.47439370000,,1.020000,1.040000,5829.00
"Kepler-1448 b",,1.61000000,12.27065865000,,0.950000,0.930000,5774.00
"NGTS-35 b",152.00000000,10.90000000,25.24119200000,451.00,0.789000,0.753000,4717.00
"TOI-5489 c",,1.28000000,4.92126000000,536.00,0.410000,0.420000,3547.00
"Kepler-1641 b",,3.11000000,19.67226600000,,1.120000,1.190000,6152.00
"Kepler-756 b",,1.12000000,1.22486632200,,0.820000,0.790000,5282.00
"Kepler-341 e",,1.99000000,42.47326900000,,,1.024000,6012.00
"Kepler-47 c",3.17000000,4.65000000,303.22700000000,,0.957000,0.936000,
"Kepler-42 d",,0.57000000,1.86516900000,450.00,0.130000,0.170000,3068.00
"Kepler-1882 b",,1.48674404,13.78730011000,,1.068000,1.458000,5691.00
"TOI-5076 b",16.14568308,3.48935569,23.44316200000,550.00,0.789000,0.844000,4780.00
"WASP-71 b",441.78370000,13.22662000,2.90367000000,,0.760000,1.820000,6050.00
"Kepler-225 b",,1.20000000,6.73897500000,,,0.480000,3682.00
"Kepler-1375 b",,1.74000000,3.30041920000,,1.470000,1.780000,6704.00
"TOI-1450 A b",1.25800000,1.13000000,2.04392740000,722.00,0.480000,0.483000,3437.00
"Kepler-676 b",,3.04000000,11.59822172000,,0.510000,0.490000,3701.00
"TIC 279401253 b",1951.46641898,11.20898070,76.80000000000,,1.130000,1.060000,5951.00
"Kepler-288 b",,1.67000000,6.09732600000,,,1.091000,5918.00
"Kepler-267 b",,1.98000000,3.35372800000,,,0.555000,4258.00
"Kepler-1132 b",,2.35000000,62.89162280000,,0.870000,0.830000,5298.00
"K2-209 b",,0.86850263,2.08061500000,,0.744790,0.712365,4720.00
"Kepler-474 b",,3.06000000,5.66067293500,,0.990000,1.080000,5785.00
"K2-291 b",6.49000000,1.58900000,2.22517700000,,0.934000,0.899000,5520.00
"TOI-2346 b",394.10722468,16.11851425,3.33120290000,1689.00,1.271000,1.380000,6480.00
"Kepler-712 b",,3.41000000,21.02247699000,,0.840000,0.780000,5148.00
"TOI-6716 b",,0.98200000,4.71858980000,369.00,0.223000,0.231000,3110.00
"WASP-99 b",772.32690000,11.43318000,5.75251000000,,1.210000,1.640000,6150.00
"TOI-663 b",4.45000000,2.27000000,2.59890200000,674.00,0.514000,0.512000,3681.00
"Kepler-442 b",,1.34000000,112.30530000000,,0.609000,0.598000,4402.00
"Kepler-1005 b",,1.50000000,6.49801525000,,1.000000,1.060000,5782.00
"Kepler-370 c",,1.91000000,19.02293000000,,,0.900000,5852.00
"TOI-2580 b",200.23189641,17.37392009,3.39775000000,2410.00,1.330000,1.810000,6120.00
"Kepler-305 c",6.00000000,3.30000000,8.29100000000,,0.760000,0.800000,
"Kepler-1433 b",,1.56000000,4.13592271000,,1.140000,1.190000,6097.00
"Kepler-262 c",,1.64000000,21.85372200000,,,0.881000,5841.00
"Kepler-1099 b",,2.83000000,2.16845259300,,1.010000,1.000000,5837.00
"TOI-5218 b",657.00000000,9.86000000,4.29145200000,783.00,0.739000,0.708000,4230.00
"TOI-1752 c",,2.29000000,32.71443000000,291.00,0.524000,0.530000,3762.00
"K2-91 b",,1.10000000,1.41954900000,,0.292000,0.284000,3622.00
"Kepler-14 b",2669.66000000,12.73300000,6.79012300000,,1.512000,2.048000,6395.00
"Kepler-1104 b",,1.23000000,5.03728015000,,1.300000,1.410000,6417.00
"Kepler-957 b",,5.50000000,5.90741353700,,0.810000,0.750000,4963.00
"Kepler-267 c",,2.13000000,6.87745000000,,,0.555000,4258.00
"Kepler-1235 b",,0.79000000,4.16055856000,,0.930000,0.900000,5541.00
"Kepler-654 b",,2.07000000,13.72465129000,,1.040000,1.110000,5865.00
"K2-403 b",,5.33300000,33.58997900000,,0.784000,0.886000,5511.00
"Kepler-1435 b",,0.86000000,4.45343281000,,1.210000,1.320000,6356.00
"Kepler-120 b",,2.15000000,6.31250100000,,,0.534000,4096.00
"Kepler-1509 b",,1.85000000,25.43381970000,,1.000000,0.990000,5780.00
"Kepler-750 c",,1.62000000,4.08899022000,,1.150000,1.230000,6160.00
"TOI-5300 b",190.69704420,9.86390302,2.26219600000,1043.00,0.670000,0.650000,4610.00
"Kepler-1090 b",,2.25000000,198.68017900000,,0.860000,0.820000,5321.00
"CoRoT-9 b",266.97720000,11.94879400,95.27265600000,420.00,0.960000,0.960000,5625.00
"Kepler-303 c",,1.14000000,7.06114900000,,,0.485000,3944.00
"Kepler-1981 b",,9.23000000,453.54212000000,390.00,1.519000,3.006000,5874.00
"Kepler-81 b",,2.42000000,5.95500000000,,0.640000,0.590000,
"HAT-P-4 b",213.25500000,14.28000000,3.05653600000,1686.00,1.248000,1.596000,5860.00
"MASCARA-4 b",532.36258173,16.98160576,2.82409320000,2250.00,1.750000,1.790000,7800.00
"Kepler-583 b",,2.28000000,6.51002530000,,0.940000,0.910000,5523.00
"Kepler-227 b",,3.11000000,9.48801500000,,,1.091000,5854.00
"Kepler-468 b",,13.34000000,38.47875706700,,0.960000,0.870000,5498.00
"EPIC 206024342 d",,2.60000000,14.64753100000,,,1.100000,5724.00
"Kepler-1897 b",,2.81407954,24.22030067000,,0.859000,0.761000,5165.00
"Kepler-1122 b",,2.04000000,42.19173570000,,0.920000,0.890000,5544.00
"Kepler-194 d",,2.40000000,52.81497300000,,,1.025000,6089.00
"Kepler-136 b",,2.05000000,11.57890000000,,,1.355000,6165.00
"K2-187 e",,1.90000000,13.60662900000,,,0.830000,5438.00
"TOI-5110 b",921.70238030,11.98240037,30.15857700000,976.00,1.469000,2.333000,6160.00
"Kepler-145 b",37.10000000,2.65000000,22.95100000000,,1.320000,1.850000,
"Kepler-1116 b",,2.54000000,41.69778270000,,0.950000,0.930000,5641.00
"Kepler-842 b",,1.60000000,1.21956827000,,0.780000,0.730000,4848.00
"Kepler-1489 b",,1.77000000,82.29475100000,,0.930000,0.900000,5655.00
"Kepler-559 b",,3.61000000,17.58752333000,,0.960000,0.950000,5630.00
"Kepler-1833 b",,1.30027362,6.89212989800,,1.286000,1.446000,6164.00
"Kepler-23 d",4.44000000,2.20600000,15.27000000000,,1.078000,1.548000,5828.00
"Kepler-1834 b",,1.45938340,4.60301017800,,0.765000,0.788000,4821.00
"Kepler-1814 b",,2.36961357,2.93535995500,,0.790000,0.823000,4922.00
"K2-125 b",,2.18000000,21.75026400000,,0.494727,0.402049,3654.47
"Kepler-1709 b",,3.12424875,65.70459747000,,1.003000,1.043000,5918.00
"HD 93963 A c",18.40000000,3.11976057,3.64513890000,1212.45,1.084400,1.031100,5908.00
"Kepler-1996 c",,2.81000000,92.72972480000,276.00,0.748000,0.675000,4580.00
"KOI-1257 b",460.83000000,10.54000000,86.64766100000,511.00,0.990000,1.130000,5520.00
"Kepler-974 b",,1.57000000,4.19449651400,,0.520000,0.500000,3687.00
"TOI-1744.01",,2.68000000,22.34170292700,,1.180000,1.140000,6179.00
"TOI-1451 b",15.20000000,2.61143902,16.53794400000,723.33,1.002200,1.016200,5801.00
"TOI-1691 b",,3.66000000,16.73688893500,,1.030000,1.000000,5759.00
"Kepler-1263 b",,1.14000000,4.55139967000,,0.840000,0.800000,5213.00
"TIC 4672985 b",4049.13390518,11.50041420,69.04800000000,517.20,1.010000,1.150000,5757.00
"Kepler-533 b",,3.38000000,28.51120525000,,0.780000,0.720000,4758.00
"Kepler-1366 b",,1.43000000,2.16457096800,,0.620000,0.600000,4070.00
"Kepler-1915 b",,3.21798413,13.83539963000,,1.030000,1.057000,6020.00
"TOI-1246 b",8.10000000,3.01000000,4.30744000000,955.00,0.870000,0.860000,5151.00
"HIP 8152 b",8.90000000,2.53625843,10.75101400000,794.96,0.937300,0.960300,5618.00
"Kepler-1589 b",,1.09000000,0.99166527400,,1.180000,1.250000,6166.00
"Kepler-218 b",,1.48000000,3.61933700000,,,1.063000,5502.00
"Kepler-283 b",,2.13000000,11.00815100000,,,0.566000,4351.00
"Kepler-325 b",,2.91000000,4.54443900000,,,1.003000,5752.00
"Kepler-181 b",,1.27000000,3.13787300000,,,0.749000,5333.00
"CoRoT-18 b",1102.82000000,14.68000000,1.90006930000,1550.00,0.950000,1.000000,5440.00
"Kepler-1673 b",,2.93551940,33.78880000000,,1.110000,1.131660,6014.95
"Kepler-1287 b",,1.54000000,11.47685909000,,0.960000,0.940000,5715.00
"TOI-2969 b",368.68095212,12.32987877,1.82371460000,1186.00,0.710000,0.700000,4738.00
"Kepler-1253 b",,1.33000000,68.88619150000,,0.970000,1.100000,5850.00
"TOI-5624 c",4.80000000,2.47400000,7.88538500000,857.00,0.858000,0.820000,5327.00
"TOI-1266 b",4.46000000,2.52000000,10.89450000000,415.00,0.437000,0.423200,3563.00
"TOI-1782.01",,2.36800000,4.98764102800,,0.680000,0.669000,4336.00
"Kepler-92 c",6.10000000,2.60000000,26.72300000000,,1.210000,1.700000,
"Kepler-1420 b",,1.28000000,6.69960006000,,0.820000,0.790000,5187.00
"Kepler-1500 b",,1.20000000,15.03301050000,,1.000000,1.000000,5845.00
"Kepler-748 b",,2.52000000,7.40742793000,,1.070000,1.100000,5934.00
"Kepler-1057 b",,3.36000000,14.08827448000,,1.070000,1.100000,5987.00
"CoRoT-13 b",415.70400000,9.92000000,4.03519000000,1700.00,1.090000,1.010000,5945.00
"Kepler-1323 b",,1.52000000,0.92990667800,,1.180000,1.400000,6169.00
"Kepler-573 b",,2.79000000,22.18329658000,,0.990000,1.020000,5746.00
"TOI-1278 b",5879.82552950,12.21778896,14.47567000000,,0.540000,0.573000,3799.00
"Kepler-1479 b",,1.83000000,14.53261362000,,0.990000,0.980000,5796.00
"Kepler-400 b",,1.65000000,9.02438900000,,,1.145000,5886.00
"Kepler-169 f",,2.58000000,87.09019500000,,,0.763000,4997.00
"Kepler-1146 b",,1.23000000,2.35226579700,,0.740000,0.700000,4692.00
"TOI-532 b",61.50000000,5.82000000,2.32665080000,867.00,0.639000,0.612000,3927.00
"Kepler-598 c",,3.02420941,86.49450000000,,0.900000,0.900316,5245.00
"Kepler-146 c",,3.13000000,76.73217100000,,,1.208000,5948.00
"WASP-170 b",508.52800000,12.28506400,2.34478022000,1422.00,0.930000,0.938000,5600.00
"Kepler-647 b",,1.17000000,16.22546490000,,1.030000,1.070000,6020.00
"Kepler-252 c",,2.15000000,10.84846300000,,,0.549000,4208.00
"Kepler-1704 b",1322.16617312,11.94877343,988.88112000000,253.80,1.132000,1.697000,5746.00
"Kepler-875 b",,2.90000000,27.50737990000,,1.060000,1.110000,5958.00
"Kepler-226 c",,2.27000000,5.34955500000,,,0.802000,5571.00
"Kepler-865 b",,2.49000000,14.16399294000,,0.930000,0.920000,5570.00
"Kepler-1987 e",,1.92000000,8.74292005000,643.00,0.799000,0.714000,4769.00
"Kepler-277 b",87.30000000,2.92000000,17.32400000000,,1.120000,1.690000,
"Kepler-557 b",,2.67000000,3.70598955100,,1.110000,1.160000,6068.00
"Kepler-895 b",,1.54000000,2.80624232800,,0.650000,0.610000,4315.00
"Kepler-1278 b",,1.01000000,3.23941344000,,1.110000,1.160000,6074.00
"Kepler-708 b",,2.93000000,3.16789193800,,0.970000,0.960000,5692.00
"Kepler-152 b",,2.79000000,18.20797300000,,,0.724000,5088.00
"Kepler-222 b",,3.16000000,3.93698100000,,,0.869000,5433.00
"XO-5 b",378.20000000,12.78000000,4.18775580000,1230.00,1.040000,1.130000,5430.00
"Kepler-690 b",,5.95000000,7.74809437400,,1.110000,1.160000,5913.00
"Kepler-1637 b",,0.89000000,6.10960324000,,1.020000,1.020000,5789.00
"K2-223 b",,0.89000000,0.50557000000,,,1.000000,5859.00
"Kepler-1906 b",,2.77615754,7.36268997200,,0.987000,0.894000,5868.00
"Kepler-1022 b",,2.36000000,10.99469878000,,0.710000,0.680000,4445.00
"Kepler-1049 b",,0.95000000,3.27346073600,,0.510000,0.490000,3864.00
"TOI-1295 b",451.31633794,15.69257298,3.19688380000,2360.00,1.380000,1.700000,6280.00
"Kepler-1487 b",,2.13000000,7.31946363000,,1.380000,1.630000,6541.00
"Kepler-198 c",,2.47000000,49.56741600000,,,0.940000,5574.00
"POTS-1 b",734.16000000,10.54800000,3.16062960000,,0.695000,0.588000,4400.00
"Kepler-876 b",,1.43000000,5.14438011000,,0.810000,0.770000,5060.00
"Kepler-1412 b",,0.83000000,3.61460510000,,1.060000,1.270000,5880.00
"Kepler-1571 b",,1.52000000,3.38555488000,,1.230000,1.390000,6297.00
"TOI-5777 b",,3.09551273,6.91716177373,,,0.671912,4408.03
"Kepler-172 e",,2.76000000,35.11873600000,,,1.085000,5526.00
"HD 25463 b",8.70000000,2.54535814,7.04914230000,1198.46,1.251000,1.418200,6353.00
"Kepler-1802 c",,2.32200000,33.13610077000,,0.649000,0.637000,4245.00
"WASP-66 b",746.90050000,15.69260000,4.08605000000,,1.330000,1.760000,6600.00
"TOI-3629 b",82.63538582,8.29464572,3.93655100000,690.00,0.630000,0.600000,3870.00
"K2-319 b",,2.79000000,26.68000000000,641.00,0.954000,0.898000,5440.00
"Kepler-1098 b",,1.30000000,2.54307285500,,0.990000,0.990000,5794.00
"Kepler-800 b",,2.85000000,14.13176026000,,0.850000,0.820000,5315.00
"Kepler-58 b",35.50000000,2.78000000,10.21849540000,,0.950000,1.030000,5843.00
"Kepler-1020 b",,2.28000000,96.91514960000,,0.870000,0.800000,5227.00
"Kepler-1175 b",,2.99000000,37.94563000000,,0.900000,0.860000,5453.00
"Kepler-389 c",,1.46000000,14.51143000000,,,0.792000,5376.00
"Kepler-1853 b",,1.51862272,48.88819885000,,0.765000,0.788000,4821.00
"Kepler-373 c",,1.24000000,16.72594800000,,,0.845000,5787.00
"TOI-558 b",1147.36054927,12.17295304,14.57407100000,1061.00,1.349000,1.496000,6466.00
"Kepler-424 b",327.35000000,9.98000000,3.31186440000,,1.010000,0.940000,5460.00
"Kepler-1633 b",,1.58000000,186.40427100000,,1.200000,1.320000,6256.00
"Kepler-1593 b",,3.17000000,174.50983500000,,0.810000,0.770000,4995.00
"K2-210 b",,0.86000000,0.57023000000,,,0.890000,5500.00
"TOI-4308 b",,2.41890000,9.15120100000,763.05,0.900000,0.793400,5243.00
"Kepler-100 c",7.05000000,2.20000000,12.81590000000,,1.080000,1.490000,5825.00
"K2-258 b",,3.00000000,19.09210000000,831.00,1.210000,1.310000,6351.00
"Kepler-641 b",,1.85000000,9.48961571000,,1.020000,1.130000,5713.00
"K2-9 b",,2.25000000,18.44980000000,314.00,0.300000,0.310000,3390.00
"Kepler-1587 b",,1.33000000,9.40604670000,,1.080000,1.220000,5933.00
"Kepler-490 b",,11.65000000,3.26869515400,,1.080000,1.120000,6045.00
"WASP-3 b",772.32690000,15.91678000,1.84683000000,,1.620000,1.440000,6400.00
"Kepler-1528 b",,1.46000000,1.79111020500,,1.030000,1.030000,5857.00
"Kepler-1600 b",,3.13000000,386.37054800000,,0.860000,0.820000,5214.00
"Kepler-601 b",,1.90000000,5.37886844100,,0.850000,0.790000,5160.00
"Kepler-311 c",,1.43000000,19.73828600000,,,1.188000,5905.00
"Kepler-760 c",,1.48000000,2.46697439000,,0.890000,0.850000,5322.00
"Kepler-537 b",,1.41000000,3.24755521900,,1.070000,0.990000,5763.00
"Kepler-104 d",,3.58000000,51.75539400000,,,1.349000,5711.00
"HD 23472 f",0.77000000,1.13700000,12.16218390000,630.00,0.670000,0.710000,4684.00
"Kepler-144 b",,1.33000000,5.88527300000,,,1.235000,6075.00
"Kepler-224 e",,1.97000000,18.64357700000,,,0.676000,5018.00
"Kepler-149 c",,1.61000000,55.32832800000,,,0.953000,5381.00
"TOI-2989 b",953.48522100,12.55405838,3.12283200000,1001.00,0.770000,0.760000,4672.00
"Kepler-532 b",,2.57000000,12.92491623000,,0.870000,0.790000,5192.00
"Kepler-1859 c",,1.66000000,3.59645081000,1327.00,1.090000,1.235000,5887.00
"TIC 139270665 b",147.15455244,7.22979255,23.62400000000,703.00,1.035000,1.016000,5844.00
"K2-372 b",,2.94500000,9.84407700000,,0.847000,0.922000,5479.00
"Kepler-1078 b",,1.90000000,3.00725242000,,0.940000,0.920000,5612.00
"Kepler-155 b",,2.09000000,5.93119400000,,,0.620000,4508.00
"LHS 1678 c",,0.94100000,3.69428400000,,0.345000,0.329000,3490.00
"K2-339 b",,1.92000000,19.50742800000,508.00,0.740000,0.720000,4857.00
"Kepler-115 b",,1.09000000,2.40367900000,,,1.205000,5979.00
"Kepler-106 b",5.30000000,0.82000000,6.16486000000,,1.000000,1.040000,5858.00
"Kepler-332 b",,1.17000000,7.62632400000,,,0.720000,4955.00
"TOI-5720 b",4.30000000,1.09000000,1.43445550000,708.00,0.383000,0.383000,3325.00
"Kepler-612 b",,2.84000000,3.72215641300,,0.980000,0.960000,5693.00
"TOI-1839 b",,2.21895097,1.42378440907,,,0.848099,5315.91
"TOI-4603 b",4096.80816623,11.67975789,7.24599000000,1677.00,1.765000,2.738000,6264.00
"Kepler-831 b",,1.27000000,5.62153941000,,0.990000,0.970000,5732.00
"Kepler-445 c",,2.51000000,4.87122900000,,0.180000,0.210000,3157.00
"Kepler-33 e",,4.02000000,31.78440000000,,1.291000,1.820000,5904.00
"Kepler-1469 b",,2.80000000,21.86353010000,,0.920000,0.890000,5507.00
"TOI-6281 b",,1.92416074,1.05426244177,,,0.874219,4533.23
"TOI-6651 b",61.00000000,5.09000000,5.05697300000,1493.00,1.323000,1.721000,5940.00
"TOI-791 c",18.60000000,12.94637271,232.01570000000,362.80,1.280000,1.474000,6294.00
"K2-290 b",10.90000000,3.06000000,9.21165000000,1230.00,1.194000,1.511000,6302.00
"Kepler-191 d",,2.28000000,5.94504101700,,0.840000,0.800000,5215.00
"K2-395 b",,2.59700000,4.80335200000,,0.952000,0.783000,5007.00
"HATS-47 b",117.27927000,12.52045300,3.92280380000,852.90,0.674000,0.656400,4512.00
"Kepler-1130 d",,0.64472273,4.27225017500,,0.944000,0.842000,5450.00
"Kepler-1859 b",,1.58313575,2.72959995300,,1.090000,1.235000,5887.00
"Kepler-1050 b",,1.60000000,15.37875460000,,1.090000,1.130000,6010.00
"Kepler-170 c",,2.86000000,16.66586300000,,,1.035000,5679.00
"Kepler-55 b",,2.43000000,27.94814490000,,0.620000,0.580000,4362.00
"Kepler-236 c",,2.00000000,23.96812700000,,,0.510000,3750.00
"Kepler-1941 b",,2.64976949,31.33510017000,,1.175000,1.142000,6404.00
"Kepler-1333 b",,2.81000000,109.64718420000,,0.940000,0.920000,5628.00
"TOI-2589 b",1112.39942450,12.10569916,61.62770000000,592.00,0.930000,1.070000,5579.00
"TOI-2180 b",875.61726129,11.32107051,260.79000000000,348.00,1.111000,1.636000,5695.00
"Kepler-1924 b",,2.65446572,15.33170033000,,1.018000,1.285000,5726.00
"Kepler-1052 b",,2.93000000,34.85382760000,,1.030000,1.030000,5888.00
"Kepler-1223 b",,1.22000000,16.30125900000,,0.800000,0.750000,4870.00
"Kepler-1934 b",,0.91307734,1.41975998900,,0.968000,1.035000,5925.00
"EPIC 206024342 c",,1.40000000,0.91172400000,,,1.100000,5724.00
"Kepler-313 b",,2.53000000,14.97041800000,,,1.536000,5727.00
"HAT-P-69 b",1137.83140000,18.78628400,4.78694910000,1930.00,1.648000,1.926000,7394.00
"HD 332231 b",74.10000000,9.07303305,18.71202400000,798.30,1.164200,1.266000,6128.00
"Kepler-1892 b",,1.83707938,6.33123016400,,0.851000,0.759000,5383.00
"EPIC 211945201 b",,5.76000000,19.49221000000,817.00,1.170000,1.390000,6069.00
"Kepler-38 b",122.00000000,4.30000000,105.59900000000,475.00,0.941000,1.752000,5623.00
